treatment	medium	dose_uM	plateID	timeID	cell_line	locationID	control	variable	value
17B-estradiol	Comp_medium_S	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	H07_2	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	9.164836035
17B-estradiol	Comp_medium_S	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	H08_1	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	9.640171509
17B-estradiol	Comp_medium_S	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	H08_2	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	9.841115141
Medium	Comp_medium_S	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	H09_1	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.916921172
Medium	Comp_medium_S	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	H09_2	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.318174916
Medium	Comp_medium_S	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	H10_1	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.824412439
Medium	Comp_medium_S	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	H10_2	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.862184948
DMSO	Comp_medium_S	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	H11_1	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.608682505
DMSO	Comp_medium_S	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	H11_2	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.382290833
DMSO	Comp_medium_S	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	H12_1	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.628787782
DMSO	Comp_medium_S	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	H12_2	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.109436157
17B-estradiol	Comp_medium_S	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	H13_1	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	9.389762027
17B-estradiol	Comp_medium_S	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	H13_2	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	6.961010755
17B-estradiol	Comp_medium_S	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	H14_1	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	8.912995565
17B-estradiol	Comp_medium_S	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	H14_2	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	7.322520597
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	I03_1	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.23830569
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	I03_2	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.371020223
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	I04_1	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.808553166
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	I04_2	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.519789918
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	I05_1	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.703194035
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	I05_2	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.419187638
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	I06_1	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.804180773
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	I06_2	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.864318527
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	I07_1	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	5.976549762
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	I07_2	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	7.697745678
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	I08_1	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	8.12352379
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	I08_2	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	8.376211815
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I09_1	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.865985298
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I09_2	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.691642562
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I10_1	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.824689347
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I10_2	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	3.766610704
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I11_1	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	3.663764733
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I11_2	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.882705857
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I12_1	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	3.374034031
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I12_2	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.816794934
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I13_1	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	7.523878754
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I13_2	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	5.470507278
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I14_1	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	5.726687664
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I14_2	7	Nuclei_Intensity_IntegratedIntensity_Image_GFP	5.134150888
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J03_1	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.429508727
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J03_2	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.520127085
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J04_1	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.328115402
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J04_2	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.681656982
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J05_1	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.610081391
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J05_2	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.610111877
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J06_1	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.06364122
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J06_2	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.84934057
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J07_1	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.776911841
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J07_2	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.089647998
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J08_1	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.340103488
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J08_2	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.182883747
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J09_1	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.868059939
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J09_2	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.242784383
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J10_1	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.733179274
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J10_2	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.693578101
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J11_1	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.632593394
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J11_2	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.500322706
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J12_1	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.176739341
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J12_2	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.037832281
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J13_1	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.584675326
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J13_2	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.774005299
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J14_1	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.916364089
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J14_2	8	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.51990006
