treatment	medium	dose_uM	plateID	timeID	cell_line	locationID	control	variable	value
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	I08_1	7	imageCountParentObj	731
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	I08_2	7	imageCountParentObj	872
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I09_1	7	imageCountParentObj	740
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I09_2	7	imageCountParentObj	780
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I10_1	7	imageCountParentObj	743
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I10_2	7	imageCountParentObj	743
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I11_1	7	imageCountParentObj	748
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I11_2	7	imageCountParentObj	747
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I12_1	7	imageCountParentObj	746
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I12_2	7	imageCountParentObj	794
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I13_1	7	imageCountParentObj	743
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I13_2	7	imageCountParentObj	702
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I14_1	7	imageCountParentObj	725
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I14_2	7	imageCountParentObj	798
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J03_1	8	imageCountParentObj	350
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J03_2	8	imageCountParentObj	348
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J04_1	8	imageCountParentObj	328
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J04_2	8	imageCountParentObj	376
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J05_1	8	imageCountParentObj	424
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J05_2	8	imageCountParentObj	300
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J06_1	8	imageCountParentObj	325
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J06_2	8	imageCountParentObj	352
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J07_1	8	imageCountParentObj	298
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J07_2	8	imageCountParentObj	283
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J08_1	8	imageCountParentObj	322
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J08_2	8	imageCountParentObj	418
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J09_1	8	imageCountParentObj	121
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J09_2	8	imageCountParentObj	104
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J10_1	8	imageCountParentObj	114
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J10_2	8	imageCountParentObj	99
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J11_1	8	imageCountParentObj	145
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J11_2	8	imageCountParentObj	164
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J12_1	8	imageCountParentObj	112
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J12_2	8	imageCountParentObj	175
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J13_1	8	imageCountParentObj	101
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J13_2	8	imageCountParentObj	110
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J14_1	8	imageCountParentObj	90
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J14_2	8	imageCountParentObj	108
Medium	Comp_medium_NS	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	C03_1	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	6.275469574
Medium	Comp_medium_NS	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	C03_2	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	6.334708799
Medium	Comp_medium_NS	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	C04_1	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	5.587099622
Medium	Comp_medium_NS	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	C04_2	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	7.109462574
DMSO	Comp_medium_NS	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	C05_1	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.931527565
DMSO	Comp_medium_NS	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	C05_2	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	3.514276465
DMSO	Comp_medium_NS	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	C06_1	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	3.218613674
DMSO	Comp_medium_NS	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	C06_2	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	5.13761889
17B-estradiol	Comp_medium_NS	1	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	C07_1	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	10.8919254
17B-estradiol	Comp_medium_NS	1	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	C07_2	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	10.82535039
17B-estradiol	Comp_medium_NS	1	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	C08_1	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	8.941401043
17B-estradiol	Comp_medium_NS	1	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	C08_2	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	11.77346689
Medium	Comp_medium_NS	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	C09_1	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	6.403378845
Medium	Comp_medium_NS	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	C09_2	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	8.646832019
Medium	Comp_medium_NS	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	C10_1	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	5.569044927
Medium	Comp_medium_NS	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	C10_2	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	7.950152257
DMSO	Comp_medium_NS	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	C11_1	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	3.103181867
DMSO	Comp_medium_NS	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	C11_2	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	3.79386425
DMSO	Comp_medium_NS	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	C12_1	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	5.014639863
DMSO	Comp_medium_NS	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	C12_2	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.602088092
17B-estradiol	Comp_medium_NS	1	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	C13_1	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	7.372039556
17B-estradiol	Comp_medium_NS	1	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	C13_2	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	8.643514312
17B-estradiol	Comp_medium_NS	1	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	C14_1	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	4.191001863
17B-estradiol	Comp_medium_NS	1	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	C14_2	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	9.371437541
Medium	Comp_medium_S	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	D03_1	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.900004841
Medium	Comp_medium_S	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	D03_2	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.809014916
Medium	Comp_medium_S	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	D04_1	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.811553805
Medium	Comp_medium_S	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	D04_2	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.055503431
DMSO	Comp_medium_S	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	D05_1	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.464546619
DMSO	Comp_medium_S	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	D05_2	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.019210933
DMSO	Comp_medium_S	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	D06_1	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.501257638
DMSO	Comp_medium_S	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	D06_2	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.884915334
17B-estradiol	Comp_medium_S	1	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	D07_1	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	10.84492573
17B-estradiol	Comp_medium_S	1	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	D07_2	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	8.479514609
17B-estradiol	Comp_medium_S	1	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	D08_1	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	10.36773785
17B-estradiol	Comp_medium_S	1	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	D08_2	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	12.56565713
Medium	Comp_medium_S	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	D09_1	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.991035498
Medium	Comp_medium_S	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	D09_2	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.116896789
Medium	Comp_medium_S	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	D10_1	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.08930681
Medium	Comp_medium_S	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	D10_2	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.022352344
DMSO	Comp_medium_S	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	D11_1	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.052324818
DMSO	Comp_medium_S	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	D11_2	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.734342582
DMSO	Comp_medium_S	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	D12_1	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.62783402
DMSO	Comp_medium_S	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	D12_2	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.195619955
17B-estradiol	Comp_medium_S	1	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	D13_1	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	6.78796799
17B-estradiol	Comp_medium_S	1	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	D13_2	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	8.06235231
17B-estradiol	Comp_medium_S	1	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	D14_1	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	6.746604501
17B-estradiol	Comp_medium_S	1	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	D14_2	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	6.51463291
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	E03_1	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.578555178
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	E03_2	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.451559041
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	E04_1	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.887611171
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	E04_2	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.951379996
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	E05_1	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.794792032
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	E05_2	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.227872255
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	E06_1	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.119957945
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	E06_2	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.967520743
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	E07_1	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	6.539208216
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	E07_2	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	6.409434644
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	E08_1	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	4.692994241
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	E08_2	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	7.821195388
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	E09_1	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.486482996
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	E09_2	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.095940826
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	E10_1	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.414180694
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	E10_2	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.512139055
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	E11_1	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.348867131
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	E11_2	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.242508738
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	E12_1	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.452504314
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	E12_2	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.460523049
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	E13_1	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	5.497086925
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	E13_2	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	5.619446159
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	E14_1	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	5.707892757
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	E14_2	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	6.188634676
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	F03_1	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.636707398
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	F03_2	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.49147173
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	F04_1	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.406561033
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	F04_2	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.509229073
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	F05_1	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.66468717
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	F05_2	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.62379457
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	F06_1	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.798763713
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	F06_2	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.382402842
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	F07_1	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.286677766
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	F07_2	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.832466039
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	F08_1	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.797386276
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	F08_2	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.994240876
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	F09_1	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.810080939
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	F09_2	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.511534633
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	F10_1	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.72405576
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	F10_2	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.868347549
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	F11_1	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.083026439
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	F11_2	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.064714777
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	F12_1	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.617276498
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	F12_2	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.456586635
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	F13_1	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.377138674
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	F13_2	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.777788062
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	F14_1	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.015491618
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	F14_2	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.302565972
Medium	Comp_medium_NS	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	G03_1	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	5.478065479
Medium	Comp_medium_NS	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	G03_2	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	5.548620832
Medium	Comp_medium_NS	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	G04_1	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	6.396218131
Medium	Comp_medium_NS	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	G04_2	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	6.561766136
DMSO	Comp_medium_NS	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	G05_1	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	5.685502567
DMSO	Comp_medium_NS	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	G05_2	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	5.874625911
DMSO	Comp_medium_NS	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	G06_1	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	4.889734654
DMSO	Comp_medium_NS	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	G06_2	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	5.762689815
17B-estradiol	Comp_medium_NS	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	G07_1	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	5.808734801
17B-estradiol	Comp_medium_NS	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	G07_2	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	8.619303209
17B-estradiol	Comp_medium_NS	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	G08_1	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	6.346076863
17B-estradiol	Comp_medium_NS	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	G08_2	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	6.973119175
Medium	Comp_medium_NS	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	G09_1	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.675894883
Medium	Comp_medium_NS	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	G09_2	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.776561974
Medium	Comp_medium_NS	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	G10_1	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.401668115
Medium	Comp_medium_NS	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	G10_2	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.709304876
DMSO	Comp_medium_NS	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	G11_1	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.474802013
DMSO	Comp_medium_NS	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	G11_2	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.887145437
DMSO	Comp_medium_NS	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	G12_1	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.957002941
DMSO	Comp_medium_NS	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	G12_2	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.622516013
17B-estradiol	Comp_medium_NS	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	G13_1	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.815755866
17B-estradiol	Comp_medium_NS	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	G13_2	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.040319191
17B-estradiol	Comp_medium_NS	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	G14_1	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.08933793
17B-estradiol	Comp_medium_NS	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	G14_2	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.712335222
Medium	Comp_medium_S	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	H03_1	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.694200022
Medium	Comp_medium_S	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	H03_2	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.083869993
Medium	Comp_medium_S	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	H04_1	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.500133962
Medium	Comp_medium_S	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	H04_2	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.607532201
DMSO	Comp_medium_S	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	H05_1	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.350776962
DMSO	Comp_medium_S	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	H05_2	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.137678716
DMSO	Comp_medium_S	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	H06_1	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.299106255
DMSO	Comp_medium_S	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	H06_2	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.388573467
17B-estradiol	Comp_medium_S	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	H07_1	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.909340172
