"treatment"	"dose_uM"	"plateID"	"timeID"	"cell_line"	"locationID"	"variable"	"value"
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"19"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.79731191970598
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"20"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.65114526334296
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"21"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.66016718980151
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"22"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.61879359582701
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"23"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.54054633502407
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"24"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.67509360263908
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"1"	"GREB1-GFP_siESR1"	"B03_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	4.27631465167144
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"2"	"GREB1-GFP_siESR1"	"B03_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	4.25987377280843
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"3"	"GREB1-GFP_siESR1"	"B03_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	4.27673430297321
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"4"	"GREB1-GFP_siESR1"	"B03_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	4.01122952701246
