"treatment"	"plateID"	"dose_uM"	"timeID"	"locationID"	"cell_line"	"variable"	"value"
"DMSO"	"20200220_Exp006_MT_t24"	0	"15"	"D04_1"	"PGR-GFP_siGREB1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.06078136965576
"DMSO"	"20200220_Exp006_MT_t24"	0	"16"	"D04_1"	"PGR-GFP_siGREB1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.09101460481766
"DMSO"	"20200220_Exp006_MT_t24"	0	"17"	"D04_1"	"PGR-GFP_siGREB1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.05593157086486
"DMSO"	"20200220_Exp006_MT_t24"	0	"18"	"D04_1"	"PGR-GFP_siGREB1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.06090497068231
"DMSO"	"20200220_Exp006_MT_t24"	0	"19"	"D04_1"	"PGR-GFP_siGREB1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.02451276720538
"DMSO"	"20200220_Exp006_MT_t24"	0	"20"	"D04_1"	"PGR-GFP_siGREB1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.05381603444618
"DMSO"	"20200220_Exp006_MT_t24"	0	"21"	"D04_1"	"PGR-GFP_siGREB1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.993001801967825
"DMSO"	"20200220_Exp006_MT_t24"	0	"22"	"D04_1"	"PGR-GFP_siGREB1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.00419756375374
"DMSO"	"20200220_Exp006_MT_t24"	0	"23"	"D04_1"	"PGR-GFP_siGREB1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.950416544319875
"DMSO"	"20200220_Exp006_MT_t24"	0	"24"	"D04_1"	"PGR-GFP_siGREB1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.933887917096149
"DMSO"	"20200220_Exp006_MT_t24"	0	"1"	"D04_2"	"PGR-GFP_siGREB1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	2.05714291287893
"DMSO"	"20200220_Exp006_MT_t24"	0	"2"	"D04_2"	"PGR-GFP_siGREB1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	2.02374064678074
"DMSO"	"20200220_Exp006_MT_t24"	0	"3"	"D04_2"	"PGR-GFP_siGREB1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.92551994069448
"DMSO"	"20200220_Exp006_MT_t24"	0	"4"	"D04_2"	"PGR-GFP_siGREB1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.91603406269379
"DMSO"	"20200220_Exp006_MT_t24"	0	"5"	"D04_2"	"PGR-GFP_siGREB1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.8374804094045
"DMSO"	"20200220_Exp006_MT_t24"	0	"6"	"D04_2"	"PGR-GFP_siGREB1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.83345449017941
"DMSO"	"20200220_Exp006_MT_t24"	0	"7"	"D04_2"	"PGR-GFP_siGREB1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.81767729147514
"DMSO"	"20200220_Exp006_MT_t24"	0	"8"	"D04_2"	"PGR-GFP_siGREB1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.76657355238211
"DMSO"	"20200220_Exp006_MT_t24"	0	"9"	"D04_2"	"PGR-GFP_siGREB1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.68887962147772
"DMSO"	"20200220_Exp006_MT_t24"	0	"10"	"D04_2"	"PGR-GFP_siGREB1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.65834772750911
"DMSO"	"20200220_Exp006_MT_t24"	0	"11"	"D04_2"	"PGR-GFP_siGREB1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.59990607883949
"DMSO"	"20200220_Exp006_MT_t24"	0	"12"	"D04_2"	"PGR-GFP_siGREB1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.58549960048856
"DMSO"	"20200220_Exp006_MT_t24"	0	"13"	"D04_2"	"PGR-GFP_siGREB1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.50208309517281
"DMSO"	"20200220_Exp006_MT_t24"	0	"14"	"D04_2"	"PGR-GFP_siGREB1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.46652395883314
"DMSO"	"20200220_Exp006_MT_t24"	0	"15"	"D04_2"	"PGR-GFP_siGREB1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.40090186511697
"DMSO"	"20200220_Exp006_MT_t24"	0	"16"	"D04_2"	"PGR-GFP_siGREB1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.32748084135245
"DMSO"	"20200220_Exp006_MT_t24"	0	"17"	"D04_2"	"PGR-GFP_siGREB1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.27934009537364
"DMSO"	"20200220_Exp006_MT_t24"	0	"18"	"D04_2"	"PGR-GFP_siGREB1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.24958066386272
"DMSO"	"20200220_Exp006_MT_t24"	0	"19"	"D04_2"	"PGR-GFP_siGREB1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.21169929939712
"DMSO"	"20200220_Exp006_MT_t24"	0	"20"	"D04_2"	"PGR-GFP_siGREB1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.18786128824536
"DMSO"	"20200220_Exp006_MT_t24"	0	"21"	"D04_2"	"PGR-GFP_siGREB1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.15507976311031
"DMSO"	"20200220_Exp006_MT_t24"	0	"22"	"D04_2"	"PGR-GFP_siGREB1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.16592379366829
"DMSO"	"20200220_Exp006_MT_t24"	0	"23"	"D04_2"	"PGR-GFP_siGREB1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.09129618116279
"DMSO"	"20200220_Exp006_MT_t24"	0	"24"	"D04_2"	"PGR-GFP_siGREB1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.09484136455592
"DMSO"	"20200220_Exp006_MT_t24"	0	"1"	"D05_1"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.25331985306534
"DMSO"	"20200220_Exp006_MT_t24"	0	"2"	"D05_1"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.08712775321691
"DMSO"	"20200220_Exp006_MT_t24"	0	"3"	"D05_1"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.05639412909065
"DMSO"	"20200220_Exp006_MT_t24"	0	"4"	"D05_1"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.999479315330677
"DMSO"	"20200220_Exp006_MT_t24"	0	"5"	"D05_1"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.97793762062366
"DMSO"	"20200220_Exp006_MT_t24"	0	"6"	"D05_1"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.05319564953732
"DMSO"	"20200220_Exp006_MT_t24"	0	"7"	"D05_1"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.975500555073765
"DMSO"	"20200220_Exp006_MT_t24"	0	"8"	"D05_1"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.978724332325646
"DMSO"	"20200220_Exp006_MT_t24"	0	"9"	"D05_1"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.932365650360032
"DMSO"	"20200220_Exp006_MT_t24"	0	"10"	"D05_1"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.931824831358064
"DMSO"	"20200220_Exp006_MT_t24"	0	"11"	"D05_1"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.901353489776714
"DMSO"	"20200220_Exp006_MT_t24"	0	"12"	"D05_1"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.929052284739396
"DMSO"	"20200220_Exp006_MT_t24"	0	"13"	"D05_1"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.907220520787276
"DMSO"	"20200220_Exp006_MT_t24"	0	"14"	"D05_1"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.887254755231174
"DMSO"	"20200220_Exp006_MT_t24"	0	"15"	"D05_1"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.826382205948109
"DMSO"	"20200220_Exp006_MT_t24"	0	"16"	"D05_1"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.845393912429359
"DMSO"	"20200220_Exp006_MT_t24"	0	"17"	"D05_1"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.74428929582776
"DMSO"	"20200220_Exp006_MT_t24"	0	"18"	"D05_1"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.763246625482951
"DMSO"	"20200220_Exp006_MT_t24"	0	"19"	"D05_1"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.781817790675125
"DMSO"	"20200220_Exp006_MT_t24"	0	"20"	"D05_1"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.741678042847345
"DMSO"	"20200220_Exp006_MT_t24"	0	"21"	"D05_1"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.740507287875968
"DMSO"	"20200220_Exp006_MT_t24"	0	"22"	"D05_1"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.747086530807259
"DMSO"	"20200220_Exp006_MT_t24"	0	"23"	"D05_1"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.668630665399978
"DMSO"	"20200220_Exp006_MT_t24"	0	"24"	"D05_1"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.722481347672345
"DMSO"	"20200220_Exp006_MT_t24"	0	"1"	"D05_2"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.930601100864901
"DMSO"	"20200220_Exp006_MT_t24"	0	"2"	"D05_2"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.882423711322124
"DMSO"	"20200220_Exp006_MT_t24"	0	"3"	"D05_2"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.904062913342961
"DMSO"	"20200220_Exp006_MT_t24"	0	"4"	"D05_2"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.826009509703868
"DMSO"	"20200220_Exp006_MT_t24"	0	"5"	"D05_2"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.874533506467597
"DMSO"	"20200220_Exp006_MT_t24"	0	"6"	"D05_2"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.847587098503571
"DMSO"	"20200220_Exp006_MT_t24"	0	"7"	"D05_2"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.859777585150043
"DMSO"	"20200220_Exp006_MT_t24"	0	"8"	"D05_2"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.867736440936947
"DMSO"	"20200220_Exp006_MT_t24"	0	"9"	"D05_2"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.855868477740268
"DMSO"	"20200220_Exp006_MT_t24"	0	"10"	"D05_2"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.848165191218736
"DMSO"	"20200220_Exp006_MT_t24"	0	"11"	"D05_2"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.823835396138649
"DMSO"	"20200220_Exp006_MT_t24"	0	"12"	"D05_2"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.791555921986192
"DMSO"	"20200220_Exp006_MT_t24"	0	"13"	"D05_2"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.805237012290898
"DMSO"	"20200220_Exp006_MT_t24"	0	"14"	"D05_2"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.761679801364085
"DMSO"	"20200220_Exp006_MT_t24"	0	"15"	"D05_2"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.77801172895913
"DMSO"	"20200220_Exp006_MT_t24"	0	"16"	"D05_2"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.720438457087242
"DMSO"	"20200220_Exp006_MT_t24"	0	"17"	"D05_2"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.729402591222555
"DMSO"	"20200220_Exp006_MT_t24"	0	"18"	"D05_2"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.683889920408057
"DMSO"	"20200220_Exp006_MT_t24"	0	"19"	"D05_2"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.691522661011167
"DMSO"	"20200220_Exp006_MT_t24"	0	"20"	"D05_2"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.730351150073374
"DMSO"	"20200220_Exp006_MT_t24"	0	"21"	"D05_2"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.693953780682524
"DMSO"	"20200220_Exp006_MT_t24"	0	"22"	"D05_2"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.69137198046334
"DMSO"	"20200220_Exp006_MT_t24"	0	"23"	"D05_2"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.656035012474237
"DMSO"	"20200220_Exp006_MT_t24"	0	"24"	"D05_2"	"PGR-GFP_siPGR"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.677407619680643
"DMSO"	"20200220_Exp006_MT_t24"	0	"1"	"D06_1"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.48018745212156
"DMSO"	"20200220_Exp006_MT_t24"	0	"2"	"D06_1"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.41985002930965
"DMSO"	"20200220_Exp006_MT_t24"	0	"3"	"D06_1"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.37332203429778
"DMSO"	"20200220_Exp006_MT_t24"	0	"4"	"D06_1"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.35496080040138
"DMSO"	"20200220_Exp006_MT_t24"	0	"5"	"D06_1"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.37886534886003
"DMSO"	"20200220_Exp006_MT_t24"	0	"6"	"D06_1"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.31813637946242
"DMSO"	"20200220_Exp006_MT_t24"	0	"7"	"D06_1"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.24060097831838
"DMSO"	"20200220_Exp006_MT_t24"	0	"8"	"D06_1"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.21651802463945
"DMSO"	"20200220_Exp006_MT_t24"	0	"9"	"D06_1"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.15563986830973
"DMSO"	"20200220_Exp006_MT_t24"	0	"10"	"D06_1"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.02738708494623
"DMSO"	"20200220_Exp006_MT_t24"	0	"11"	"D06_1"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.954618303981631
"DMSO"	"20200220_Exp006_MT_t24"	0	"12"	"D06_1"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.987395653558186
"DMSO"	"20200220_Exp006_MT_t24"	0	"13"	"D06_1"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.926961380664942
"DMSO"	"20200220_Exp006_MT_t24"	0	"14"	"D06_1"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.930608556276721
"DMSO"	"20200220_Exp006_MT_t24"	0	"15"	"D06_1"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.922898789228481
"DMSO"	"20200220_Exp006_MT_t24"	0	"16"	"D06_1"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.87273546017344
"DMSO"	"20200220_Exp006_MT_t24"	0	"17"	"D06_1"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.854369952626736
"DMSO"	"20200220_Exp006_MT_t24"	0	"18"	"D06_1"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.835482620771794
"DMSO"	"20200220_Exp006_MT_t24"	0	"19"	"D06_1"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.768092488712232
"DMSO"	"20200220_Exp006_MT_t24"	0	"20"	"D06_1"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.785248943961371
"DMSO"	"20200220_Exp006_MT_t24"	0	"21"	"D06_1"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.828430712600496
"DMSO"	"20200220_Exp006_MT_t24"	0	"22"	"D06_1"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.762337789469668
"DMSO"	"20200220_Exp006_MT_t24"	0	"23"	"D06_1"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.683894107750898
"DMSO"	"20200220_Exp006_MT_t24"	0	"24"	"D06_1"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.735636235632013
"DMSO"	"20200220_Exp006_MT_t24"	0	"1"	"D06_2"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.21183254767955
"DMSO"	"20200220_Exp006_MT_t24"	0	"2"	"D06_2"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.18880944064084
"DMSO"	"20200220_Exp006_MT_t24"	0	"3"	"D06_2"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.20906708619313
"DMSO"	"20200220_Exp006_MT_t24"	0	"4"	"D06_2"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.1543720080394
"DMSO"	"20200220_Exp006_MT_t24"	0	"5"	"D06_2"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.1267148637158
"DMSO"	"20200220_Exp006_MT_t24"	0	"6"	"D06_2"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.13734137877503
"DMSO"	"20200220_Exp006_MT_t24"	0	"7"	"D06_2"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.10282153207187
"DMSO"	"20200220_Exp006_MT_t24"	0	"8"	"D06_2"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.03776900353707
"DMSO"	"20200220_Exp006_MT_t24"	0	"9"	"D06_2"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.972205893104987
"DMSO"	"20200220_Exp006_MT_t24"	0	"10"	"D06_2"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.980850497504826
"DMSO"	"20200220_Exp006_MT_t24"	0	"11"	"D06_2"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.900691706786306
"DMSO"	"20200220_Exp006_MT_t24"	0	"12"	"D06_2"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.835424022935201
"DMSO"	"20200220_Exp006_MT_t24"	0	"13"	"D06_2"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.873017914930038
"DMSO"	"20200220_Exp006_MT_t24"	0	"14"	"D06_2"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.824818727165992
"DMSO"	"20200220_Exp006_MT_t24"	0	"15"	"D06_2"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.789576871990619
"DMSO"	"20200220_Exp006_MT_t24"	0	"16"	"D06_2"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.832703055374362
"DMSO"	"20200220_Exp006_MT_t24"	0	"17"	"D06_2"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.726285181963494
"DMSO"	"20200220_Exp006_MT_t24"	0	"18"	"D06_2"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.683127066583639
"DMSO"	"20200220_Exp006_MT_t24"	0	"19"	"D06_2"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.666041085461573
"DMSO"	"20200220_Exp006_MT_t24"	0	"20"	"D06_2"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.660574137611844
"DMSO"	"20200220_Exp006_MT_t24"	0	"21"	"D06_2"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.637629613945359
"DMSO"	"20200220_Exp006_MT_t24"	0	"22"	"D06_2"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.661904140525874
"DMSO"	"20200220_Exp006_MT_t24"	0	"23"	"D06_2"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.610272284068451
"DMSO"	"20200220_Exp006_MT_t24"	0	"24"	"D06_2"	"PGR-GFP_siTFF1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.61883166291806
"DMSO"	"20200220_Exp006_MT_t24"	0	"1"	"D07_1"	"PGR-GFP_siKP"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.18507575400162
"DMSO"	"20200220_Exp006_MT_t24"	0	"2"	"D07_1"	"PGR-GFP_siKP"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.07699059635533
"DMSO"	"20200220_Exp006_MT_t24"	0	"3"	"D07_1"	"PGR-GFP_siKP"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.08203983175464
"DMSO"	"20200220_Exp006_MT_t24"	0	"4"	"D07_1"	"PGR-GFP_siKP"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.00493109431387
"DMSO"	"20200220_Exp006_MT_t24"	0	"5"	"D07_1"	"PGR-GFP_siKP"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.06812283324775
"DMSO"	"20200220_Exp006_MT_t24"	0	"6"	"D07_1"	"PGR-GFP_siKP"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.05347770678524
"DMSO"	"20200220_Exp006_MT_t24"	0	"7"	"D07_1"	"PGR-GFP_siKP"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.9875365687605
"DMSO"	"20200220_Exp006_MT_t24"	0	"8"	"D07_1"	"PGR-GFP_siKP"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.998418513456707
"DMSO"	"20200220_Exp006_MT_t24"	0	"9"	"D07_1"	"PGR-GFP_siKP"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.951794360910675
"DMSO"	"20200220_Exp006_MT_t24"	0	"10"	"D07_1"	"PGR-GFP_siKP"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.967577164425391
"DMSO"	"20200220_Exp006_MT_t24"	0	"11"	"D07_1"	"PGR-GFP_siKP"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.905779703212142
"DMSO"	"20200220_Exp006_MT_t24"	0	"12"	"D07_1"	"PGR-GFP_siKP"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.878570615851438
"DMSO"	"20200220_Exp006_MT_t24"	0	"13"	"D07_1"	"PGR-GFP_siKP"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.875696549300152
"DMSO"	"20200220_Exp006_MT_t24"	0	"14"	"D07_1"	"PGR-GFP_siKP"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.864502803921587
"DMSO"	"20200220_Exp006_MT_t24"	0	"15"	"D07_1"	"PGR-GFP_siKP"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.849069045305507
"DMSO"	"20200220_Exp006_MT_t24"	0	"16"	"D07_1"	"PGR-GFP_siKP"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.906825018531335
"DMSO"	"20200220_Exp006_MT_t24"	0	"17"	"D07_1"	"PGR-GFP_siKP"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	0.869816526114245
