"treatment"	"dose_uM"	"plateID"	"timeID"	"cell_line"	"locationID"	"variable"	"value"
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"5"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	6.83928467626402
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"6"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	6.67521544460388
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"7"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	6.44085511035255
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"8"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	6.46294939063783
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"9"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	6.28000332046912
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"10"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	6.44408859459886
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"11"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	6.50151876944395
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"12"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	6.49297318716035
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"13"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	6.39258445725799
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"14"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	6.19675311629195
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"15"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	6.20653807322287
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"16"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	6.43256020443374
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"17"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	6.24477278262442
