"treatment"	"plateID"	"dose_uM"	"timeID"	"cell_line"	"locationID"	"variable"	"value"
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"21"	"PGR-GFP_siKP"	"E07_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	3.6174915073015
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"22"	"PGR-GFP_siKP"	"E07_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	2.96283105009783
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"23"	"PGR-GFP_siKP"	"E07_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	4.33568355218083
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"24"	"PGR-GFP_siKP"	"E07_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	4.58603359094339
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"1"	"PGR-GFP_siKP"	"E07_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	3.14986446372129
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"2"	"PGR-GFP_siKP"	"E07_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	2.27135362244124
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"3"	"PGR-GFP_siKP"	"E07_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.59704689604643
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"4"	"PGR-GFP_siKP"	"E07_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	2.07511899161943
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"5"	"PGR-GFP_siKP"	"E07_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.58513265432333
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"6"	"PGR-GFP_siKP"	"E07_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.2727830466579
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"7"	"PGR-GFP_siKP"	"E07_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.75550800474115
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"8"	"PGR-GFP_siKP"	"E07_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.62010684463363
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"9"	"PGR-GFP_siKP"	"E07_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	2.04753950776937
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"10"	"PGR-GFP_siKP"	"E07_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.76629032661413
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"11"	"PGR-GFP_siKP"	"E07_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	2.21576618702833
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"12"	"PGR-GFP_siKP"	"E07_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.84085685598673
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"13"	"PGR-GFP_siKP"	"E07_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	2.36873024445263
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"14"	"PGR-GFP_siKP"	"E07_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	2.3332482006291
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"15"	"PGR-GFP_siKP"	"E07_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.98258781079316
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"16"	"PGR-GFP_siKP"	"E07_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	2.65730152882986
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"17"	"PGR-GFP_siKP"	"E07_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	2.73876261317926
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"18"	"PGR-GFP_siKP"	"E07_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	2.48843168290852
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"19"	"PGR-GFP_siKP"	"E07_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	3.34693506092035
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"20"	"PGR-GFP_siKP"	"E07_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	3.66807739693569
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"21"	"PGR-GFP_siKP"	"E07_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	4.28532724323752
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"22"	"PGR-GFP_siKP"	"E07_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	3.75623306983086
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"23"	"PGR-GFP_siKP"	"E07_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	4.95996670055948
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"24"	"PGR-GFP_siKP"	"E07_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	5.37684229377169
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"1"	"PGR-GFP_siKP"	"E07_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	3.32391962170396
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"2"	"PGR-GFP_siKP"	"E07_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	2.37084835291099
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"3"	"PGR-GFP_siKP"	"E07_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.70438728707675
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"4"	"PGR-GFP_siKP"	"E07_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	2.09880730300547
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"5"	"PGR-GFP_siKP"	"E07_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.59667405394236
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"6"	"PGR-GFP_siKP"	"E07_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.33477669566894
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"7"	"PGR-GFP_siKP"	"E07_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.75224048214841
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"8"	"PGR-GFP_siKP"	"E07_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.60847181020503
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"9"	"PGR-GFP_siKP"	"E07_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.90597525522702
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"10"	"PGR-GFP_siKP"	"E07_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.70886396620578
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"11"	"PGR-GFP_siKP"	"E07_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	2.23270795181711
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"12"	"PGR-GFP_siKP"	"E07_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.84367396858474
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"13"	"PGR-GFP_siKP"	"E07_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	2.35908152745616
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"14"	"PGR-GFP_siKP"	"E07_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	2.41002426876359
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"15"	"PGR-GFP_siKP"	"E07_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	2.04910675946702
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"16"	"PGR-GFP_siKP"	"E07_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	2.8164804611236
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"17"	"PGR-GFP_siKP"	"E07_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	2.73885433090862
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"18"	"PGR-GFP_siKP"	"E07_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	2.47248699532442
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"19"	"PGR-GFP_siKP"	"E07_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	3.48348189953191
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"20"	"PGR-GFP_siKP"	"E07_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	3.70748109860887
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"21"	"PGR-GFP_siKP"	"E07_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	4.41445656777285
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"22"	"PGR-GFP_siKP"	"E07_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	3.66519138841244
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"23"	"PGR-GFP_siKP"	"E07_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	4.86745394149759
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"24"	"PGR-GFP_siKP"	"E07_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	5.28169101064762
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"1"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.82049357922275
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"2"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.23801512927387
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"3"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	0.788761482638064
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"4"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.11411385339345
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"5"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	0.819020371954296
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"6"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	0.667553219718036
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"7"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	0.984088197229316
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"8"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	0.873320437553373
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"9"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.10786288334597
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"10"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.07805907943707
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"11"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.48355708751676
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"12"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.18508042294758
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"13"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.49931904880959
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"14"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.55747021275931
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"15"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.30073428552803
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"16"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.72413348245507
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"17"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.70861989732759
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"18"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.50184889827587
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"19"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.97280265761869
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"20"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	2.24736344100249
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"21"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	2.80798255757835
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"22"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	2.24164075447509
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"23"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	3.44810241799666
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"24"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	3.70684203500748
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"1"	"PGR-GFP_untreated"	"E08_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.98526525310284
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"2"	"PGR-GFP_untreated"	"E08_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.27661163523965
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"3"	"PGR-GFP_untreated"	"E08_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	0.946497652395479
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"4"	"PGR-GFP_untreated"	"E08_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.1130018698192
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"5"	"PGR-GFP_untreated"	"E08_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	0.891301835779863
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"6"	"PGR-GFP_untreated"	"E08_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	0.728937748840809
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"7"	"PGR-GFP_untreated"	"E08_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.03192623574622
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"8"	"PGR-GFP_untreated"	"E08_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	0.902101615945554
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"9"	"PGR-GFP_untreated"	"E08_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.1740254640895
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"10"	"PGR-GFP_untreated"	"E08_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.02632938215401
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"11"	"PGR-GFP_untreated"	"E08_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.42164374249904
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"12"	"PGR-GFP_untreated"	"E08_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.12133210314217
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"13"	"PGR-GFP_untreated"	"E08_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.39649386323679
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"14"	"PGR-GFP_untreated"	"E08_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.40907485797634
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"15"	"PGR-GFP_untreated"	"E08_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.19746840498347
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"16"	"PGR-GFP_untreated"	"E08_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.68051305499195
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"17"	"PGR-GFP_untreated"	"E08_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.65612596293987
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"18"	"PGR-GFP_untreated"	"E08_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.50807506068803
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"19"	"PGR-GFP_untreated"	"E08_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	2.08808535221719
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"20"	"PGR-GFP_untreated"	"E08_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	2.32267263496738
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"21"	"PGR-GFP_untreated"	"E08_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	3.02336945840516
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"22"	"PGR-GFP_untreated"	"E08_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	2.47707011525204
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"23"	"PGR-GFP_untreated"	"E08_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	3.48557440123431
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"24"	"PGR-GFP_untreated"	"E08_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	3.92491372160808
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"1"	"PGR-GFP_untreated"	"E08_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	2.40237242168218
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"2"	"PGR-GFP_untreated"	"E08_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.58782011377527
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"3"	"PGR-GFP_untreated"	"E08_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.07587617148192
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"4"	"PGR-GFP_untreated"	"E08_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.41559289312176
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"5"	"PGR-GFP_untreated"	"E08_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.0319906869673
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"6"	"PGR-GFP_untreated"	"E08_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	0.810596010316303
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"7"	"PGR-GFP_untreated"	"E08_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.28860840685686
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"8"	"PGR-GFP_untreated"	"E08_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.10549206508987
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"9"	"PGR-GFP_untreated"	"E08_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.50944223730109
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"10"	"PGR-GFP_untreated"	"E08_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.24425643970757
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"11"	"PGR-GFP_untreated"	"E08_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.7172333307783
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"12"	"PGR-GFP_untreated"	"E08_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.29245777843488
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"13"	"PGR-GFP_untreated"	"E08_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.65903721628194
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"14"	"PGR-GFP_untreated"	"E08_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.69158069759072
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"15"	"PGR-GFP_untreated"	"E08_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.44952496678058
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"16"	"PGR-GFP_untreated"	"E08_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.92124955017171
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"17"	"PGR-GFP_untreated"	"E08_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.76034851407732
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"18"	"PGR-GFP_untreated"	"E08_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.6924313248661
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"19"	"PGR-GFP_untreated"	"E08_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	2.42076507199726
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"20"	"PGR-GFP_untreated"	"E08_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	2.50766761387389
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"21"	"PGR-GFP_untreated"	"E08_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	3.16099731008152
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"22"	"PGR-GFP_untreated"	"E08_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	2.57241105086499
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"23"	"PGR-GFP_untreated"	"E08_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	3.51804360898849
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"24"	"PGR-GFP_untreated"	"E08_3"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	3.79591461473715
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"1"	"PGR-GFP_untreated"	"E08_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	2.28461097486569
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"2"	"PGR-GFP_untreated"	"E08_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.70566503061135
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"3"	"PGR-GFP_untreated"	"E08_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.17919743603118
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"4"	"PGR-GFP_untreated"	"E08_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.34760634774488
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"5"	"PGR-GFP_untreated"	"E08_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	0.947013334176543
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"6"	"PGR-GFP_untreated"	"E08_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	0.822762424781123
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"7"	"PGR-GFP_untreated"	"E08_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.22008182968308
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"8"	"PGR-GFP_untreated"	"E08_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.05824073716456
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"9"	"PGR-GFP_untreated"	"E08_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.48539628939268
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"10"	"PGR-GFP_untreated"	"E08_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.24252490123834
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"11"	"PGR-GFP_untreated"	"E08_4"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	1.6699109838351
